full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Scott McTominay,23,850003200,Premier League,2017/2018,Midfielder,Manchester United,629,457,172,England,13,5,2,0,0,0,0,0,0,0,0,6,5,1,3,2,1,2,0,0,0,0,0,0,0,0.43,210,48,315,0,0.29,262,292,-1,16
Sead Haksabanovic,21,925772400,Premier League,2017/2018,Midfielder,West Ham United,0,0,0,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sead Kolašinac,27,740530800,Premier League,2017/2018,Defender,Arsenal,2151,1106,1045,Bosnia and Herzegovina,27,12,13,2,2,0,4,4,0,0,0,10,7,3,27,13,14,3,0,0.25,0.17,0.08,0.16,0,1076,1.13,80,80,717,538,0.13,171,68,60,10
Séamus Coleman,31,592527600,Premier League,2017/2018,Defender,Everton,1036,586,450,Republic of Ireland,12,7,5,0,0,0,1,0,1,0,0,4,3,1,12,5,7,0,0,0.09,0.09,0,0,0,0,1.04,86,86,0,1036,0,277,142,55,15
Sebastian Prödl,33,551228400,Premier League,2017/2018,Defender,Watford,1568,781,787,Austria,21,9,8,0,0,0,0,0,0,0,0,6,3,3,25,13,12,5,0,0,0,0,0,0,0,1.43,63,75,314,0,0.29,345,342,115,22
Serge Aurier,27,725155200,Premier League,2017/2018,Defender,Tottenham Hotspur,1429,657,772,Côte d'Ivoire,17,7,9,2,1,1,2,1,1,0,0,7,5,2,12,4,8,3,1,0.25,0.13,0.13,0.14,0.12,715,0.76,119,84,476,715,0.19,129,101,21,7
Sergio Aguero,32,581209200,Premier League,2017/2018,Forward,Manchester City,1969,1190,779,Argentina,25,14,8,21,15,6,6,3,3,4,0,12,6,6,12,6,6,2,0,1.23,0.27,0.96,1.13,0.69,94,0.55,164,79,985,328,0.09,2,28,-1,1
Sergio Germán Romero,33,540950400,Premier League,2017/2018,Goalkeeper,Manchester United,90,90,0,Argentina,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,22
Shane Duffy,28,694224000,Premier League,2017/2018,Defender,Brighton & Hove Albion,3294,1603,1691,Republic of Ireland,37,18,19,0,0,0,1,1,0,0,0,9,4,5,51,23,28,8,0,0.03,0.03,0,0,0,0,1.39,65,89,412,3294,0.22,411,243,103,17
Shane Long,33,538272000,Premier League,2017/2018,Forward,Southampton,1577,647,930,Republic of Ireland,30,6,9,2,1,1,1,0,1,0,0,7,2,5,25,10,15,6,0,0.17,0.06,0.11,0.14,0.1,789,1.43,63,53,263,1577,0.34,144,187,-1,6
Shinji Okazaki,34,513990000,Premier League,2017/2018,Forward,Leicester City,1329,491,838,Japan,27,5,12,6,2,4,2,1,1,0,0,8,5,3,18,5,13,2,0,0.54,0.14,0.41,0.37,0.43,222,1.22,74,49,665,665,0.14,30,93,-1,3
Shkodran Mustafi,28,703465200,Premier League,2017/2018,Defender,Arsenal,2273,1212,1061,Germany,27,14,11,3,2,1,1,1,0,0,0,10,7,3,29,14,15,6,0,0.16,0.04,0.12,0.15,0.08,758,1.15,78,84,379,2273,0.24,136,219,64,9
Simon Francis,35,477360000,Premier League,2017/2018,Defender,AFC Bournemouth,2706,1412,1294,England,32,17,14,0,0,0,1,0,1,0,0,5,3,2,43,24,19,10,1,0.03,0.03,0,0,0,0,1.43,63,85,271,2706,0.33,406,232,116,19
Simon Mignolet,32,573609600,Premier League,2017/2018,Goalkeeper,Liverpool,1710,720,990,Belgium,19,8,11,0,0,0,0,0,0,0,0,7,5,2,22,3,19,3,0,0,0,0,0,0,0,1.16,78,90,570,0,0.16,347,345,65,23
Sofiane Boufal,27,748220400,Premier League,2017/2018,Midfielder,Southampton,1212,610,602,Morocco,26,5,6,2,1,1,2,0,2,0,0,4,3,1,23,10,13,1,0,0.3,0.15,0.15,0.15,0.15,606,1.71,53,47,1212,606,0.07,125,80,-1,8
Solomon March,26,774658800,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,1841,806,1035,England,36,8,10,1,0,1,1,1,0,0,0,10,5,5,27,10,17,3,0,0.1,0.05,0.05,0,0.09,1841,1.32,68,51,614,1841,0.15,211,193,-1,6
Stefano Okaka,31,618620400,Premier League,2017/2018,Forward,Watford,444,380,64,Italy,15,3,0,1,1,0,1,1,0,0,0,3,3,0,7,4,3,2,0,0.41,0.2,0.2,0.24,0,444,1.42,63,30,222,444,0.41,97,62,-1,9
Stephen Ireland,34,525049200,Premier League,2017/2018,Midfielder,Stoke City,128,21,107,Republic of Ireland,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,2.11,43,32,128,0,0.7,-1,-1,-1,15
Stephen Ward,35,493340400,Premier League,2017/2018,Defender,Burnley,2462,1292,1170,Republic of Ireland,28,15,13,1,0,1,1,0,1,0,0,10,7,3,24,7,17,1,0,0.07,0.04,0.04,0,0.08,2462,0.88,103,88,2462,2462,0.04,226,217,39,11
Steve Cook,29,672015600,Premier League,2017/2018,Defender,AFC Bournemouth,2766,1307,1459,England,34,15,16,2,0,2,1,1,0,0,0,5,2,3,49,23,26,5,0,0.1,0.03,0.07,0,0.12,1383,1.59,56,81,553,2766,0.16,186,242,150,8
Steve Mounié,25,780793200,Premier League,2017/2018,Forward,Huddersfield Town,1857,998,859,Benin,28,12,9,7,3,4,1,1,0,0,0,7,5,2,31,13,18,2,0,0.39,0.05,0.34,0.27,0.42,265,1.5,60,66,929,1857,0.1,43,206,-1,1
Steve Sidwell,37,408672000,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Steven Davis,35,473385600,Premier League,2017/2018,Midfielder,Southampton,1521,920,601,Northern Ireland,23,10,7,3,1,2,0,0,0,0,0,5,2,3,21,14,7,0,0,0.18,0,0.18,0.1,0.3,507,1.24,72,66,0,0,0,102,388,-1,5
Steven Defour,32,577062000,Premier League,2017/2018,Midfielder,Burnley,2009,1046,963,Belgium,24,12,12,1,0,1,1,0,1,0,0,10,6,4,16,7,9,6,0,0.09,0.04,0.04,0,0.09,2009,0.72,126,84,335,2009,0.27,224,215,-1,9
Stuart Taylor,39,344217600,Premier League,2017/2018,Goalkeeper,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sullay Kaikai,25,809391600,Premier League,2017/2018,Midfielder,Crystal Palace,13,0,13,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,20
Sung-Yeung Ki,31,601603200,Premier League,2017/2018,Midfielder,Swansea City,1869,1026,843,South Korea,25,11,10,2,2,0,2,1,1,0,0,6,5,1,28,11,17,2,0,0.19,0.1,0.1,0.18,0,935,1.35,67,75,935,935,0.1,153,135,-1,6
Tammy Abraham,22,875746800,Premier League,2017/2018,Forward,Swansea City,1716,742,974,England,31,6,9,5,3,2,1,0,1,0,0,8,4,4,27,10,17,0,0,0.31,0.05,0.26,0.36,0.18,343,1.42,64,55,0,1716,0,65,202,-1,2
Tashan Oakley-Boothe,20,950486400,Premier League,2017/2018,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Terence Kongolo,26,761184000,Premier League,2017/2018,Defender,Huddersfield Town,1047,417,630,Netherlands,13,4,7,0,0,0,0,0,0,0,0,2,1,1,14,6,8,0,0,0,0,0,0,0,0,1.2,75,81,0,0,0,282,251,67,25
Theo Walcott,31,606009600,Premier League,2017/2018,Forward,Everton,1216,650,566,England,20,7,6,3,3,0,3,1,2,0,0,5,4,1,17,6,11,2,0,0.44,0.22,0.22,0.42,0,405,1.26,72,61,608,405,0.15,76,52,-1,6
Thibaut Courtois,28,705538800,Premier League,2017/2018,Goalkeeper,Chelsea,3150,1530,1620,Belgium,35,17,18,0,0,0,0,0,0,0,0,15,10,5,30,11,19,2,0,0,0,0,0,0,0,0.86,105,90,1575,0,0.06,352,350,32,23
Thomas Edwards,21,916963200,Premier League,2017/2018,Defender,Stoke City,483,180,303,England,6,2,4,0,0,0,0,0,0,0,0,0,0,0,15,2,13,0,0,0,0,0,0,0,0,2.8,32,81,0,0,0,273,276,175,13
Tiemoué Bakayoko,26,777078000,Premier League,2017/2018,Midfielder,Chelsea,2124,801,1323,France,29,8,16,2,0,2,2,1,1,0,0,14,8,6,17,6,11,5,1,0.17,0.08,0.08,0,0.14,1062,0.72,125,73,425,1062,0.21,175,158,-1,12
Tim Krul,32,576025200,Premier League,2017/2018,Goalkeeper,Brighton & Hove Albion,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Timothy Fosu-Mensah,22,883699200,Premier League,2017/2018,Defender,Crystal Palace,1594,874,720,Netherlands,21,9,8,0,0,0,0,0,0,0,0,2,2,0,29,12,17,2,0,0,0,0,0,0,0,1.64,55,76,797,0,0.11,308,306,159,25
Toby Alderweireld,31,604800000,Premier League,2017/2018,Defender,Tottenham Hotspur,1177,547,630,Belgium,14,6,7,0,0,0,0,0,0,0,0,6,3,3,11,7,4,3,0,0,0,0,0,0,0,0.84,107,84,392,0,0.23,358,368,28,22
Tom Carroll,28,707007600,Premier League,2017/2018,Midfielder,Swansea City,2569,1232,1337,England,37,14,14,0,0,0,4,3,1,0,0,9,5,4,37,16,21,3,0,0.14,0.14,0,0,0,0,1.3,69,69,856,642,0.11,398,97,-1,21
Tom Cleverley,31,618879600,Premier League,2017/2018,Midfielder,Watford,1905,907,998,England,23,11,11,1,1,0,2,1,1,0,1,6,2,4,28,17,11,3,1,0.14,0.09,0.05,0.1,0,1905,1.32,68,83,635,953,0.14,210,141,-1,13
Tom Davies,22,899161200,Premier League,2017/2018,Midfielder,Everton,1899,1089,810,England,33,10,10,2,2,0,1,1,0,0,0,10,7,3,21,9,12,7,0,0.14,0.05,0.09,0.17,0,950,1,90,58,271,1899,0.33,159,191,-1,9
Tom Heaton,34,513903600,Premier League,2017/2018,Goalkeeper,Burnley,306,126,180,England,4,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1.18,77,77,0,0,0,342,341,66,12
Tom Ince,28,696729600,Premier League,2017/2018,Midfielder,Huddersfield Town,2456,1350,1106,England,33,16,11,2,2,0,0,0,0,0,0,9,7,2,37,17,20,0,0,0.07,0,0.07,0.13,0,1228,1.36,66,74,0,0,0,185,311,-1,5
Tom Smith,28,703206000,Premier League,2017/2018,Defender,Huddersfield Town,1907,925,982,England,24,10,11,0,0,0,1,0,1,0,0,7,4,3,30,15,15,7,0,0.05,0.05,0,0,0,0,1.42,64,79,272,1907,0.33,316,200,114,22
Tomer Hemed,33,546908400,Premier League,2017/2018,Forward,Brighton & Hove Albion,848,420,428,Israel,16,5,4,2,2,0,2,2,0,0,0,7,4,3,8,3,5,0,0,0.42,0.21,0.21,0.43,0,424,0.85,106,53,0,424,0,92,56,-1,5
Trent Alexander-Arnold,21,907714800,Premier League,2017/2018,Defender,Liverpool,1576,865,711,England,19,10,8,1,1,0,1,1,0,0,0,9,7,2,15,3,12,3,0,0.11,0.06,0.06,0.1,0,1576,0.86,105,83,525,1576,0.17,196,185,31,10
Trevoh Chalobah,21,931129200,Premier League,2017/2018,Defender,Chelsea,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Troy Deeney,32,583542000,Premier League,2017/2018,Forward,Watford,1841,927,914,England,29,10,10,5,5,0,2,1,1,3,2,6,4,2,26,12,14,2,1,0.34,0.1,0.24,0.49,0,368,1.27,71,63,614,921,0.15,69,127,-1,3
Tyrese Campbell,20,946339200,Premier League,2017/2018,Forward,Stoke City,75,49,26,England,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2.4,38,19,0,0,0,-1,-1,-1,18
Tyrone Mings,27,731980800,Premier League,2017/2018,Defender,AFC Bournemouth,202,90,112,England,4,1,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,1,0,0,0,0,0,0,0,1.78,51,51,202,0,0.45,-1,-1,-1,18
Uwe Hünemeier,34,505612800,Premier League,2017/2018,Defender,Brighton & Hove Albion,17,17,0,Germany,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,-1,-1,15
Vicente Iborra De La Fuente,32,569289600,Premier League,2017/2018,Midfielder,Leicester City,1415,675,740,Spain,19,9,8,3,0,3,0,0,0,0,0,5,2,3,23,10,13,0,0,0.19,0,0.19,0,0.36,472,1.46,62,74,0,0,0,99,264,-1,5
Victor Moses,29,660960000,Premier League,2017/2018,Midfielder,Chelsea,2118,941,1177,Nigeria,28,11,14,3,1,2,3,3,0,0,0,13,9,4,18,5,13,3,0,0.25,0.13,0.13,0.1,0.15,706,0.76,118,76,706,706,0.13,130,104,-1,7
Victor Nilsson Lindelöf,26,774399600,Premier League,2017/2018,Defender,Manchester United,1281,674,607,Sweden,17,7,6,0,0,0,0,0,0,0,0,6,3,3,13,5,8,1,0,0,0,0,0,0,0,0.91,99,75,1281,0,0.07,248,256,43,19
Victor Wanyama,29,677804400,Premier League,2017/2018,Midfielder,Tottenham Hotspur,838,332,506,Kenya,18,3,5,1,0,1,0,0,0,0,0,8,5,3,9,6,3,2,0,0.11,0,0.11,0,0.18,838,0.97,93,47,419,0,0.21,140,369,-1,10
Vincent Janssen,26,771634800,Premier League,2017/2018,Forward,Tottenham Hotspur,0,0,0,Netherlands,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Vincent Kompany,34,513471600,Premier League,2017/2018,Defender,Manchester City,1397,540,857,Belgium,17,6,11,1,1,0,1,0,1,0,0,7,2,5,12,6,6,6,0,0.13,0.06,0.06,0.17,0,1397,0.77,116,82,233,1397,0.39,193,176,22,13
Virgil van Dijk,29,678927600,Premier League,2017/2018,Defender,Liverpool,2253,1170,1083,Netherlands,26,13,12,0,0,0,0,0,0,0,0,9,6,3,26,11,15,1,0,0,0,0,0,0,0,1.04,87,87,2253,0,0.04,267,257,53,18
Wayne Hennessey,33,538444800,Premier League,2017/2018,Goalkeeper,Crystal Palace,2430,1170,1260,Wales,27,13,14,0,0,0,0,0,0,0,0,7,4,3,40,15,25,1,0,0,0,0,0,0,0,1.48,61,90,2430,0,0.04,305,303,132,18
Wayne Rooney,34,498956400,Premier League,2017/2018,Forward,Everton,2283,1213,1070,England,31,15,12,10,6,4,2,2,0,3,3,8,6,2,32,15,17,5,0,0.47,0.08,0.39,0.45,0.34,228,1.26,71,74,457,1142,0.2,32,159,-1,1
Wayne Routledge,35,473904000,Premier League,2017/2018,Midfielder,Swansea City,421,180,241,England,15,2,2,0,0,0,0,0,0,0,0,4,1,3,11,6,5,1,0,0,0,0,0,0,0,2.35,38,28,421,0,0.21,397,394,-1,23
Wes Morgan,36,443491200,Premier League,2017/2018,Defender,Leicester City,2818,1378,1440,Jamaica,32,16,16,0,0,0,0,0,0,0,0,6,4,2,50,20,30,4,0,0,0,0,0,0,0,1.6,56,88,705,0,0.13,336,333,152,22
Wesley Hoedt,26,762912000,Premier League,2017/2018,Defender,Southampton,2520,990,1530,Netherlands,28,11,17,0,0,0,1,1,0,0,0,5,1,4,38,13,25,7,0,0.04,0.04,0,0,0,0,1.36,66,90,360,2520,0.25,289,210,93,20
Wilfredo Daniel Caballero,38,370479600,Premier League,2017/2018,Goalkeeper,Chelsea,270,180,90,Argentina,3,2,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,20
Wilfried Guemiand Bony,31,597715200,Premier League,2017/2018,Forward,Swansea City,704,373,331,Côte d'Ivoire,15,4,4,2,1,1,0,0,0,0,0,4,3,1,8,5,3,2,0,0.26,0,0.26,0.24,0.27,352,1.02,88,47,352,0,0.26,64,248,-1,8
Wilfried Zaha,27,721353600,Premier League,2017/2018,Midfielder,Crystal Palace,2550,1350,1200,Côte d'Ivoire,29,15,13,9,7,2,3,2,1,0,0,9,4,5,31,20,11,5,0,0.42,0.11,0.32,0.47,0.15,283,1.09,82,88,510,850,0.18,50,123,-1,2
Will Hughes,25,798073200,Premier League,2017/2018,Midfielder,Watford,995,505,490,England,15,6,5,2,1,1,3,3,0,0,0,4,3,1,15,7,8,0,0,0.45,0.27,0.18,0.18,0.18,498,1.36,66,66,0,332,0,103,26,-1,7
Willian,32,587084400,Premier League,2017/2018,Forward,Chelsea,1883,1026,857,Brazil,36,10,10,6,2,4,7,3,4,1,0,16,10,6,16,9,7,1,0,0.62,0.33,0.29,0.18,0.42,314,0.76,118,52,1883,269,0.05,56,12,-1,5
Winston Reid,32,583887600,Premier League,2017/2018,Defender,West Ham United,1454,900,554,New Zealand,17,10,7,0,0,0,0,0,0,0,0,5,4,1,26,15,11,5,0,0,0,0,0,0,0,1.61,56,86,291,0,0.31,382,380,155,25
Xherdan Shaqiri,28,687049200,Premier League,2017/2018,Midfielder,Stoke City,3049,1494,1555,Switzerland,36,18,18,8,4,4,7,4,3,0,1,6,3,3,56,26,30,5,0,0.44,0.21,0.24,0.24,0.23,381,1.65,54,85,610,436,0.15,68,54,-1,1
Yannick Bolasie Yala,31,611967600,Premier League,2017/2018,Forward,Everton,855,440,415,Congo DR,16,6,5,1,1,0,0,0,0,0,0,4,3,1,14,4,10,0,0,0.11,0,0.11,0.2,0,855,1.47,61,53,0,0,0,142,282,-1,11
Yohan Benalouane,33,543888000,Premier League,2017/2018,Defender,Leicester City,90,90,0,Tunisia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,13
Yohan Cabaye,34,506044800,Premier League,2017/2018,Midfielder,Crystal Palace,2388,1157,1231,France,31,14,14,0,0,0,1,1,0,0,0,7,3,4,36,15,21,7,0,0.04,0.04,0,0,0,0,1.36,66,77,341,2388,0.26,245,220,-1,12
Younes Kaboul,34,505180800,Premier League,2017/2018,Defender,Watford,151,90,61,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,1.79,50,76,0,0,0,-1,-1,-1,25
Zlatan Ibrahimović,38,370911600,Premier League,2017/2018,Forward,Manchester United,103,101,2,Sweden,5,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1.75,52,21,0,0,0,-1,-1,-1,14
Łukasz Fabiański,35,482626800,Premier League,2017/2018,Goalkeeper,Swansea City,3420,1710,1710,Poland,38,19,19,0,0,0,0,0,0,0,0,9,5,4,53,23,30,0,0,0,0,0,0,0,0,1.39,65,90,0,0,0,394,393,105,19
