full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Sam Johnstone,27,733017600,Premier League,2013/2014,Goalkeeper,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Samir Nasri,33,551660400,Premier League,2013/2014,Midfielder,Manchester City,2498,1210,1288,France,34,13,16,7,7,0,7,3,4,0,0,15,10,5,25,8,17,3,0,0.5,0.25,0.25,0.52,0,357,0.9,100,73,833,357,0.11,69,37,-1,5
Sammy Ameobi,28,704674800,Premier League,2013/2014,Midfielder,Newcastle United,373,153,220,England,10,2,2,0,0,0,0,0,0,0,0,2,1,1,8,4,4,1,0,0,0,0,0,0,0,1.93,47,37,373,0,0.24,395,392,-1,17
Samuel Eto'o Fils,39,353030400,Premier League,2013/2014,Forward,Chelsea,1304,874,430,Cameroon,21,12,4,9,9,0,2,2,0,0,0,10,7,3,9,6,3,1,0,0.76,0.14,0.62,0.93,0,145,0.62,145,62,1304,652,0.07,11,103,-1,2
Sandro Ranieri Guimarães Cordeiro,31,605923200,Premier League,2013/2014,Midfielder,Tottenham Hotspur,828,371,457,Brazil,17,5,5,1,1,0,0,0,0,0,0,7,5,2,14,4,10,6,0,0.11,0,0.11,0.24,0,828,1.52,59,49,138,0,0.65,149,260,-1,15
Santiago Cazorla González,35,471744000,Premier League,2013/2014,Midfielder,Arsenal,2596,1383,1213,Spain,31,16,14,4,3,1,8,5,3,0,0,15,10,5,27,6,21,2,0,0.42,0.28,0.14,0.2,0.07,649,0.94,96,84,1298,325,0.07,127,28,-1,6
Santiago Vergini,32,586566000,Premier League,2013/2014,Defender,Sunderland,978,438,540,Argentina,11,4,6,0,0,0,0,0,0,0,0,3,2,1,20,7,13,2,0,0,0,0,0,0,0,1.84,49,89,489,0,0.18,271,282,158,14
Sascha Riether,37,417225600,Premier League,2013/2014,Defender,Fulham,2647,1448,1199,Germany,31,16,14,0,0,0,2,1,1,0,0,5,4,1,56,31,25,3,0,0.07,0.07,0,0,0,0,1.9,47,85,882,1324,0.1,327,178,162,36
Scott Dann,33,540259200,Premier League,2013/2014,Defender,Crystal Palace,1260,630,630,England,14,7,7,1,0,1,0,0,0,0,0,5,2,3,13,9,4,4,0,0.07,0,0.07,0,0.14,1260,0.93,97,90,315,0,0.29,199,263,26,7
Scott Parker,39,340239600,Premier League,2013/2014,Midfielder,Fulham,2318,1157,1161,England,29,14,13,2,1,1,1,1,0,0,0,2,2,0,58,28,30,7,0,0.12,0.04,0.08,0.08,0.08,1159,2.25,40,80,331,2318,0.27,180,220,-1,8
Scott Sinclair,31,606787200,Premier League,2013/2014,Midfielder,West Bromwich Albion,301,190,111,England,8,3,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0.9,100,38,0,0,0,316,313,-1,20
Séamus Coleman,31,592527600,Premier League,2013/2014,Defender,Everton,3229,1620,1609,Republic of Ireland,36,18,18,6,4,2,2,1,1,0,0,15,8,7,32,17,15,3,0,0.22,0.06,0.17,0.22,0.11,538,0.89,101,90,1076,1615,0.08,109,201,24,4
Sebastian Larsson,35,486860400,Premier League,2013/2014,Midfielder,Sunderland,2218,1070,1148,Sweden,31,12,12,1,0,1,3,2,1,0,0,11,6,5,31,16,15,6,0,0.16,0.12,0.04,0,0.08,2218,1.26,72,72,370,739,0.24,238,124,-1,10
Sébastien Aymar Bassong Nguena,34,521247600,Premier League,2013/2014,Defender,Norwich City,2378,1298,1080,Cameroon,27,15,12,0,0,0,0,0,0,0,0,10,8,2,41,10,31,1,0,0,0,0,0,0,0,1.55,58,88,2378,0,0.04,267,288,133,16
Serge Gnabry,25,805676400,Premier League,2013/2014,Forward,Arsenal,464,161,303,Germany,9,2,3,1,0,1,0,0,0,0,0,2,1,1,5,2,3,0,0,0.19,0,0.19,0,0.3,464,0.97,93,52,0,0,0,102,355,-1,17
Sergio Aguero,32,581209200,Premier League,2013/2014,Forward,Manchester City,1538,830,708,Argentina,23,11,9,17,10,7,6,4,2,0,1,8,6,2,12,3,9,4,0,1.35,0.35,0.99,1.08,0.89,90,0.7,128,67,385,256,0.23,1,16,-1,2
Shane Long,33,538272000,Premier League,2013/2014,Forward,Hull City,2246,1121,1125,Republic of Ireland,30,13,13,7,4,3,2,0,2,0,0,7,3,4,32,16,16,2,0,0.36,0.08,0.28,0.32,0.24,321,1.28,70,75,1123,1123,0.08,61,165,-1,1
Shinji Kagawa,31,606096000,Premier League,2013/2014,Midfielder,Manchester United,1170,658,512,Japan,18,8,6,0,0,0,3,2,1,0,0,7,3,4,12,6,6,0,0,0.23,0.23,0,0,0,0,0.92,98,65,0,390,0,423,43,-1,21
Shola Ameobi,38,371689200,Premier League,2013/2014,Forward,Newcastle United,1281,791,490,Nigeria,26,9,5,2,2,0,0,0,0,0,0,9,5,4,10,5,5,2,1,0.14,0,0.14,0.23,0,641,0.7,128,49,641,0,0.14,126,393,-1,7
Simon Mignolet,32,573609600,Premier League,2013/2014,Goalkeeper,Liverpool,3420,1710,1710,Belgium,38,19,19,0,0,0,0,0,0,0,0,10,6,4,49,17,32,0,0,0,0,0,0,0,0,1.29,70,90,0,0,0,315,312,78,13
Simon Moore,30,643071600,Premier League,2013/2014,Goalkeeper,Cardiff City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Stéphane Sessègnon,36,454892400,Premier League,2013/2014,Midfielder,West Bromwich Albion,2079,982,1097,Benin,28,12,13,5,3,2,1,1,0,0,0,6,4,2,31,13,18,0,0,0.26,0.04,0.22,0.27,0.16,416,1.34,67,74,0,2079,0,83,215,-1,1
Stephen Dobbie,37,407894400,Premier League,2013/2014,Forward,Crystal Palace,66,66,0,Scotland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.36,66,66,0,0,0,-1,-1,-1,29
Stephen Ireland,34,525049200,Premier League,2013/2014,Midfielder,Stoke City,1388,743,645,Republic of Ireland,25,7,7,2,1,1,2,2,0,0,0,7,6,1,14,5,9,3,0,0.26,0.13,0.13,0.12,0.14,694,0.91,99,56,463,694,0.19,136,109,-1,7
Stephen Quinn,34,512694000,Premier League,2013/2014,Midfielder,Hull City,503,222,281,Republic of Ireland,15,2,2,0,0,0,0,0,0,0,0,3,2,1,9,3,6,0,0,0,0,0,0,0,0,1.61,56,34,0,0,0,301,302,-1,21
Stevan Jovetić,30,625968000,Premier League,2013/2014,Forward,Manchester City,361,156,205,Montenegro,13,0,2,3,2,1,1,1,0,0,0,6,3,3,4,2,2,1,0,1,0.25,0.75,1.15,0.44,120,1,90,28,361,361,0.25,4,38,-1,10
Steve Harper,45,163987200,Premier League,2013/2014,Goalkeeper,Hull City,1099,494,605,England,13,5,6,0,0,0,0,0,0,0,0,3,2,1,19,6,13,1,0,0,0,0,0,0,0,1.56,58,85,1099,0,0.08,385,381,134,20
Steve Sidwell,37,408672000,Premier League,2013/2014,Midfielder,Fulham,3233,1536,1697,England,38,17,19,7,4,3,2,2,0,0,1,5,4,1,76,32,44,5,0,0.25,0.06,0.19,0.23,0.16,462,2.12,43,85,647,1617,0.14,101,194,-1,1
Steven Caulker,28,693964800,Premier League,2013/2014,Defender,Cardiff City,3420,1710,1710,England,38,19,19,5,3,2,0,0,0,0,0,7,4,3,64,29,35,1,0,0.13,0,0.13,0.16,0.11,684,1.68,53,90,3420,0,0.03,138,403,143,3
Steven Davis,35,473385600,Premier League,2013/2014,Midfielder,Southampton,2499,1255,1244,Northern Ireland,34,15,13,2,2,0,6,3,3,0,0,13,5,8,33,18,15,3,0,0.29,0.22,0.07,0.14,0,1250,1.19,76,74,833,417,0.11,196,48,-1,6
Steven Fletcher,33,543715200,Premier League,2013/2014,Forward,Sunderland,1238,543,695,Scotland,20,6,7,3,1,2,0,0,0,0,0,7,4,3,20,8,12,1,0,0.22,0,0.22,0.17,0.26,413,1.45,62,62,1238,0,0.07,84,265,-1,6
Steven Gerrard,40,328489200,Premier League,2013/2014,Midfielder,Liverpool,2898,1462,1436,England,34,17,16,13,4,9,13,9,4,10,1,9,6,3,43,15,28,7,0,0.81,0.4,0.4,0.25,0.56,223,1.34,67,85,414,223,0.22,34,7,-1,3
Steven N'Kemboanza Mike Christopher N'Zonzi,31,598147200,Premier League,2013/2014,Midfielder,Stoke City,3042,1555,1487,France,36,17,17,2,1,1,1,1,0,0,0,9,7,2,44,13,31,6,1,0.09,0.03,0.06,0.06,0.06,1521,1.3,69,85,507,3042,0.18,214,232,-1,9
Steven Naismith,34,527036400,Premier League,2013/2014,Forward,Everton,1409,672,737,Scotland,31,6,7,5,4,1,2,1,1,0,0,11,6,5,20,8,12,1,0,0.45,0.13,0.32,0.54,0.12,282,1.28,70,45,1409,705,0.06,47,111,-1,6
Steven Pienaar,38,385171200,Premier League,2013/2014,Midfielder,Everton,1632,780,852,South Africa,23,8,11,1,1,0,2,2,0,0,0,10,5,5,12,5,7,2,0,0.17,0.11,0.06,0.12,0,1632,0.66,136,71,816,816,0.11,204,131,-1,12
Steven Reid,39,353030400,Premier League,2013/2014,Defender,West Bromwich Albion,1308,646,662,Republic of Ireland,16,8,8,0,0,0,0,0,0,0,0,2,1,1,24,12,12,3,0,0,0,0,0,0,0,1.65,55,82,436,0,0.21,292,283,142,18
Steven Taylor,34,506822400,Premier League,2013/2014,Defender,Newcastle United,730,281,449,England,10,3,6,1,1,0,0,0,0,0,0,2,1,1,17,8,9,1,1,0.12,0,0.12,0.32,0,730,2.1,43,73,365,0,0.25,145,389,171,9
Steven Whittaker,36,456188400,Premier League,2013/2014,Defender,Norwich City,1421,450,971,Scotland,20,5,11,1,1,0,1,1,0,0,0,7,3,4,28,8,20,3,0,0.13,0.06,0.06,0.2,0,1421,1.77,51,71,474,1421,0.19,201,186,152,11
Stewart Downing,36,459298800,Premier League,2013/2014,Midfielder,West Ham United,2510,1240,1270,England,32,14,15,1,1,0,2,1,1,0,0,12,6,6,28,15,13,0,0,0.11,0.07,0.04,0.07,0,2510,1,90,78,0,1255,0,239,175,-1,13
Stuart O'Keefe,29,668044800,Premier League,2013/2014,Midfielder,Crystal Palace,389,206,183,England,12,1,1,1,1,0,0,0,0,0,0,7,6,1,9,4,5,2,0,0.23,0,0.23,0.44,0,389,2.08,43,32,195,0,0.46,79,423,-1,10
Sung-Yeung Ki,31,601603200,Premier League,2013/2014,Midfielder,Sunderland,2199,1247,952,South Korea,28,14,11,3,0,3,1,0,1,1,0,8,4,4,39,22,17,3,0,0.16,0.04,0.12,0,0.28,733,1.6,56,79,733,2199,0.12,144,226,-1,7
Sylvain Distin,42,251078400,Premier League,2013/2014,Defender,Everton,2926,1486,1440,France,33,17,16,0,0,0,0,0,0,0,0,14,7,7,27,15,12,3,0,0,0,0,0,0,0,0.83,108,89,975,0,0.09,343,368,20,22
Sylvain Marveaux,34,513903600,Premier League,2013/2014,Midfielder,Newcastle United,224,209,15,France,9,2,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,2.01,45,25,0,0,0,-1,-1,-1,20
Tadanari Lee,34,503798400,Premier League,2013/2014,Forward,Southampton,0,0,0,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tetchi Jores Charlemagne Ulrich Okore,28,713487600,Premier League,2013/2014,Defender,Aston Villa,167,120,47,Denmark,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.62,56,56,0,0,0,-1,-1,-1,17
Theo Walcott,31,606009600,Premier League,2013/2014,Forward,Arsenal,857,419,438,England,13,4,5,5,1,4,4,2,2,0,0,7,5,2,12,4,8,1,0,0.95,0.42,0.53,0.21,0.82,171,1.26,71,66,857,214,0.11,21,3,-1,5
Thievy Guivane Bifouma Koulossa,28,705711600,Premier League,2013/2014,Forward,West Bromwich Albion,253,136,117,Congo,6,2,1,2,1,1,0,0,0,0,0,0,0,0,5,2,3,0,0,0.71,0,0.71,0.66,0.77,127,1.78,51,42,0,0,0,-1,-1,-1,11
Thomas James,24,829522800,Premier League,2013/2014,Defender,Cardiff City,1,1,0,Wales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,31
Thomas Løvendahl Sørensen,44,203382000,Premier League,2013/2014,Goalkeeper,Stoke City,316,46,270,Denmark,4,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,2.56,35,79,0,0,0,355,351,179,17
Thomas Vermaelen,34,500774400,Premier League,2013/2014,Defender,Arsenal,781,382,399,Belgium,14,4,3,0,0,0,1,1,0,0,0,5,4,1,14,3,11,0,0,0.12,0.12,0,0,0,0,1.61,56,56,0,781,0,280,123,140,21
Tiago Abiola Delfim Almeida Ilori,27,730684800,Premier League,2013/2014,Defender,Liverpool,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tim Howard,41,289526400,Premier League,2013/2014,Goalkeeper,Everton,3263,1553,1710,USA,37,18,19,0,0,0,1,1,0,0,0,15,8,7,35,16,19,5,1,0.03,0.03,0,0,0,0,0.97,93,88,544,3263,0.17,370,230,27,17
Tim Krul,32,576025200,Premier League,2013/2014,Goalkeeper,Newcastle United,3240,1620,1620,Netherlands,36,18,18,0,0,0,0,0,0,0,0,10,6,4,49,22,27,0,0,0,0,0,0,0,0,1.36,66,90,0,0,0,391,387,97,12
Tom Carroll,28,707007600,Premier League,2013/2014,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tom Cleverley,31,618879600,Premier League,2013/2014,Midfielder,Manchester United,1580,595,985,England,22,7,11,1,0,1,0,0,0,0,0,7,4,3,18,8,10,3,0,0.06,0,0.06,0,0.09,1580,1.03,88,72,527,0,0.17,216,416,-1,14
Tom Huddlestone,33,536112000,Premier League,2013/2014,Midfielder,Hull City,3145,1620,1525,England,36,18,17,2,1,1,3,2,1,0,0,9,7,2,45,19,26,6,1,0.14,0.09,0.06,0.06,0.06,1573,1.29,70,87,524,1048,0.17,205,146,-1,8
Tom Ince,28,696729600,Premier League,2013/2014,Midfielder,Crystal Palace,411,221,190,England,8,2,3,1,1,0,1,1,0,0,0,1,0,1,5,3,2,0,0,0.44,0.22,0.22,0.41,0,411,1.09,82,51,0,411,0,88,54,-1,6
Tom Lawrence,26,758419200,Premier League,2013/2014,Midfielder,Manchester United,70,70,0,Wales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.29,70,70,0,0,0,-1,-1,-1,28
Tomáš Kalas,27,737420400,Premier League,2013/2014,Defender,Chelsea,180,0,180,Czech Republic,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,16
Tomáš Rosický,39,339462000,Premier League,2013/2014,Midfielder,Arsenal,1573,940,633,Czech Republic,27,10,7,2,1,1,1,0,1,0,0,13,10,3,18,8,10,7,0,0.17,0.06,0.11,0.1,0.14,787,1.03,87,58,225,1573,0.4,150,181,-1,8
Tommy Smith,40,327798000,Premier League,2013/2014,Forward,Cardiff City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tony Hibbert,39,351475200,Premier League,2013/2014,Defender,Everton,3,3,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,14
Tyias Browning,26,769993200,Premier League,2013/2014,Defender,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Valentin Roberge,33,550191600,Premier League,2013/2014,Defender,Sunderland,667,347,320,France,9,4,3,0,0,0,1,0,1,0,0,2,1,1,14,7,7,1,0,0.13,0.13,0,0,0,0,1.89,48,74,667,667,0.13,320,116,161,28
Vassiriki Abou Diaby,34,516150000,Premier League,2013/2014,Midfielder,Arsenal,16,0,16,France,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,26
Victor Chinedu Anichebe,32,577753200,Premier League,2013/2014,Forward,West Bromwich Albion,1215,395,820,Nigeria,25,2,9,3,3,0,3,2,1,0,0,3,2,1,24,6,18,3,0,0.44,0.22,0.22,0.68,0,405,1.78,51,49,405,405,0.22,90,53,-1,4
Victor Moses,29,660960000,Premier League,2013/2014,Midfielder,Liverpool,644,241,403,Nigeria,19,2,4,1,0,1,0,0,0,0,0,5,4,1,12,1,11,1,0,0.14,0,0.14,0,0.22,644,1.68,54,34,644,0,0.14,125,269,-1,9
Victor Wanyama,29,677804400,Premier League,2013/2014,Midfielder,Southampton,1660,752,908,Kenya,23,9,10,0,0,0,0,0,0,0,0,12,5,7,12,4,8,7,0,0,0,0,0,0,0,0.65,138,72,237,0,0.38,339,334,-1,21
Vincent Kompany,34,513471600,Premier League,2013/2014,Defender,Manchester City,2365,1185,1180,Belgium,28,14,14,4,2,2,1,1,0,0,0,10,5,5,26,11,15,7,1,0.19,0.04,0.15,0.15,0.15,591,0.99,91,84,296,2365,0.3,123,229,28,8
Vito Mannone,32,573264000,Premier League,2013/2014,Goalkeeper,Sunderland,2567,1260,1307,Italy,29,14,14,0,0,0,0,0,0,0,0,11,6,5,37,17,20,0,0,0,0,0,0,0,0,1.3,69,89,0,0,0,323,317,79,22
Vlad Chiricheș,30,627004800,Premier League,2013/2014,Defender,Tottenham Hotspur,1413,766,647,Romania,17,9,7,1,0,1,0,0,0,0,0,6,4,2,19,10,9,1,0,0.06,0,0.06,0,0.14,1413,1.21,74,83,1413,0,0.06,206,304,65,16
Vurnon Anita,31,607647600,Premier League,2013/2014,Midfielder,Newcastle United,2464,1300,1164,Netherlands,34,15,13,1,0,1,1,1,0,0,0,10,6,4,43,21,22,2,0,0.07,0.04,0.04,0,0.08,2464,1.57,57,72,1232,2464,0.07,244,221,-1,10
Wayne Hennessey,33,538444800,Premier League,2013/2014,Goalkeeper,Crystal Palace,90,0,90,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,18
Wayne Rooney,34,498956400,Premier League,2013/2014,Forward,Manchester United,2449,1269,1180,England,29,14,13,17,7,10,9,3,6,3,0,10,5,5,31,15,16,8,0,0.96,0.33,0.62,0.5,0.76,144,1.14,79,84,306,272,0.29,12,19,-1,1
Wayne Routledge,35,473904000,Premier League,2013/2014,Midfielder,Swansea City,2702,1426,1276,England,35,17,15,2,2,0,4,2,2,0,0,8,6,2,41,19,22,2,0,0.2,0.13,0.07,0.13,0,1351,1.37,66,77,1351,676,0.07,187,112,-1,7
Wes Brown,40,308617200,Premier League,2013/2014,Defender,Sunderland,2064,1084,980,England,25,13,11,0,0,0,1,1,0,0,0,10,6,4,27,14,13,5,3,0.04,0.04,0,0,0,0,1.18,76,83,258,2064,0.35,281,223,59,18
Wes Hoolahan,38,390697200,Premier League,2013/2014,Midfielder,Norwich City,802,484,318,Republic of Ireland,16,6,4,1,0,1,1,1,0,0,0,3,3,0,17,5,12,1,0,0.22,0.11,0.11,0,0.28,802,1.91,47,50,802,802,0.11,156,129,-1,6
Wilfried Guemiand Bony,31,597715200,Premier League,2013/2014,Forward,Swansea City,2467,1273,1194,Côte d'Ivoire,34,14,13,17,10,7,4,3,1,4,0,6,5,1,38,17,21,4,0,0.77,0.15,0.62,0.71,0.53,145,1.39,65,73,617,617,0.15,9,95,-1,1
Wilfried Zaha,27,721353600,Premier League,2013/2014,Midfielder,Cardiff City,610,297,313,Côte d'Ivoire,14,3,2,0,0,0,1,1,0,0,0,3,1,2,9,4,5,1,0,0.15,0.15,0,0,0,0,1.33,68,44,610,610,0.15,424,96,-1,20
William Vitved Kvist Jørgensen,35,478051200,Premier League,2013/2014,Midfielder,Fulham,594,334,260,Denmark,8,4,3,0,0,0,0,0,0,0,0,2,2,0,15,6,9,1,0,0,0,0,0,0,0,2.27,40,74,594,0,0.15,264,258,-1,20
Willian,32,587084400,Premier League,2013/2014,Forward,Chelsea,1679,982,697,Brazil,25,11,7,4,1,3,1,1,0,0,0,13,7,6,14,8,6,5,1,0.27,0.05,0.21,0.09,0.39,420,0.75,120,67,336,1679,0.27,92,204,-1,8
Wilson Roberto Palacios Suazo,36,459903600,Premier League,2013/2014,Midfielder,Stoke City,514,80,434,Honduras,16,0,5,0,0,0,0,0,0,0,0,4,3,1,10,0,10,3,0,0,0,0,0,0,0,1.75,51,32,171,0,0.53,283,259,-1,21
Winston Reid,32,583887600,Premier League,2013/2014,Defender,West Ham United,1674,748,926,New Zealand,22,8,10,1,0,1,0,0,0,0,0,9,4,5,22,10,12,2,0,0.05,0,0.05,0,0.1,1674,1.18,76,76,837,0,0.11,230,339,61,12
Wojciech Szczęsny,30,640393200,Premier League,2013/2014,Goalkeeper,Arsenal,3330,1710,1620,Poland,37,19,18,0,0,0,0,0,0,0,0,16,11,5,39,10,29,2,0,0,0,0,0,0,0,1.05,85,90,1665,0,0.05,345,353,38,20
Yacouba Sylla,29,659836800,Premier League,2013/2014,Midfielder,Aston Villa,547,330,217,Mali,11,3,2,0,0,0,0,0,0,0,0,3,1,2,8,6,2,1,0,0,0,0,0,0,0,1.32,68,50,547,0,0.16,397,395,-1,18
Yannick Anister Sagbo-Latte,32,576802800,Premier League,2013/2014,Forward,Hull City,1499,683,816,Côte d'Ivoire,28,8,8,2,0,2,1,1,0,0,0,8,8,0,23,7,16,3,1,0.18,0.06,0.12,0,0.22,750,1.38,65,54,375,1499,0.24,148,189,-1,7
Yannick Bolasie Yala,31,611967600,Premier League,2013/2014,Forward,Crystal Palace,2040,978,1062,Congo DR,29,11,12,0,0,0,4,3,1,0,0,10,5,5,23,14,9,2,1,0.18,0.18,0,0,0,0,1.01,89,70,680,510,0.13,293,78,-1,20
Yaya Sanogo,27,728092800,Premier League,2013/2014,Forward,Arsenal,71,13,58,France,8,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,23
Yoan Gouffran,34,517359600,Premier League,2013/2014,Midfielder,Newcastle United,2620,1297,1323,France,35,15,16,6,5,1,3,0,3,0,0,9,6,3,44,19,25,3,0,0.31,0.1,0.21,0.35,0.07,437,1.51,60,75,873,873,0.1,96,136,-1,3
Yohan Cabaye,34,506044800,Premier League,2013/2014,Midfielder,Newcastle United,1507,682,825,France,19,8,9,7,2,5,2,2,0,0,0,5,2,3,17,8,9,5,0,0.54,0.12,0.42,0.26,0.55,215,1.02,89,79,301,754,0.3,32,119,-1,2
Younes Kaboul,34,505180800,Premier League,2013/2014,Defender,Tottenham Hotspur,943,404,539,France,13,4,7,1,1,0,1,1,0,0,0,3,0,3,18,5,13,3,2,0.19,0.1,0.1,0.22,0,943,1.72,52,73,189,943,0.48,161,139,149,17
Youssouf Chafiq Mulumbu Ngangu,33,538531200,Premier League,2013/2014,Midfielder,West Bromwich Albion,3079,1497,1582,Congo DR,37,16,17,2,0,2,2,0,2,0,0,7,4,3,47,19,28,7,0,0.12,0.06,0.06,0,0.11,1540,1.37,66,83,440,1540,0.2,210,190,-1,8
Zeki Fryers,28,715993200,Premier League,2013/2014,Defender,Tottenham Hotspur,397,314,83,England,7,3,0,0,0,0,0,0,0,0,0,3,2,1,6,4,2,0,0,0,0,0,0,0,0,1.36,66,57,0,0,0,296,303,100,20
Zoltán Gera,41,293583600,Premier League,2013/2014,Forward,West Bromwich Albion,483,328,155,Hungary,14,3,2,0,0,0,1,1,0,0,0,2,1,1,9,6,3,1,0,0.19,0.19,0,0,0,0,1.68,54,35,483,483,0.19,297,67,-1,17
Łukasz Fabiański,35,482626800,Premier League,2013/2014,Goalkeeper,Arsenal,90,0,90,Poland,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,24
