full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Ryan Mason,29,676767600,Premier League,2016/2017,Midfielder,Hull City,929,461,468,England,16,5,6,1,0,1,0,0,0,0,0,0,0,0,25,10,15,4,0,0.1,0,0.1,0,0.19,929,2.42,37,58,232,0,0.39,165,331,-1,14
Ryan Shawcross,32,560300400,Premier League,2016/2017,Defender,Stoke City,3150,1620,1530,England,35,18,17,1,1,0,1,0,1,0,0,9,6,3,50,21,29,6,0,0.06,0.03,0.03,0.06,0,3150,1.43,63,90,525,3150,0.17,246,249,99,12
Sadio Mané,28,702860400,Premier League,2016/2017,Forward,Liverpool,2247,1124,1123,Senegal,27,13,13,13,9,4,5,4,1,0,0,7,4,3,26,9,17,4,0,0.72,0.2,0.52,0.72,0.32,173,1.04,86,83,562,449,0.16,17,60,-1,1
Saido Berahino,27,744418800,Premier League,2016/2017,Forward,Stoke City,966,458,508,England,17,5,6,0,0,0,0,0,0,0,0,5,3,2,13,8,5,1,0,0,0,0,0,0,0,1.21,74,57,966,0,0.09,324,321,-1,18
Sam Byram,27,748134000,Premier League,2016/2017,Defender,West Ham United,1246,702,544,England,18,8,5,0,0,0,1,0,1,0,0,4,4,0,24,15,9,7,1,0.07,0.07,0,0,0,0,1.73,52,69,178,1246,0.51,391,189,147,27
Sam Clucas,29,654217200,Premier League,2016/2017,Midfielder,Hull City,3190,1543,1647,England,37,17,19,3,2,1,1,1,0,0,0,5,2,3,65,27,38,10,1,0.11,0.03,0.08,0.12,0.05,1063,1.83,49,86,290,3190,0.31,177,238,-1,3
Sam Field,22,894582000,Premier League,2016/2017,Midfielder,West Bromwich Albion,274,130,144,England,8,2,2,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0.33,274,34,137,0,0.66,337,322,-1,17
Sam McQueen,25,792028800,Premier League,2016/2017,Defender,Southampton,608,374,234,England,13,3,2,0,0,0,0,0,0,0,0,5,3,2,9,4,5,0,0,0,0,0,0,0,0,1.33,68,47,0,0,0,285,277,82,14
Sam Surridge,22,901580400,Premier League,2016/2017,Forward,AFC Bournemouth,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sam Vokes,30,624927600,Premier League,2016/2017,Forward,Burnley,2055,1136,919,Wales,37,12,9,10,7,3,3,2,1,2,0,10,6,4,31,13,18,0,0,0.57,0.13,0.44,0.55,0.29,206,1.36,66,56,0,685,0,27,117,-1,1
Samir Nasri,33,551660400,Premier League,2016/2017,Midfielder,Manchester City,15,15,0,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,20
Samuel Shashoua,21,926550000,Premier League,2016/2017,Forward,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Santiago Cazorla González,35,471744000,Premier League,2016/2017,Midfielder,Arsenal,619,299,320,Spain,8,3,4,2,1,1,2,2,0,2,0,3,1,2,5,4,1,2,0,0.58,0.29,0.29,0.3,0.28,310,0.73,124,77,310,310,0.29,57,22,-1,9
Scott Arfield,31,594345600,Premier League,2016/2017,Midfielder,Burnley,2107,1008,1099,Canada,31,10,13,1,1,0,0,0,0,0,0,7,4,3,32,11,21,3,0,0.04,0,0.04,0.09,0,2107,1.37,66,68,702,0,0.13,223,358,-1,11
Scott Dann,33,540259200,Premier League,2016/2017,Defender,Crystal Palace,1749,909,840,England,23,10,9,3,2,1,1,0,1,0,0,5,3,2,32,16,16,2,0,0.21,0.05,0.15,0.2,0.11,583,1.65,55,76,875,1749,0.1,128,212,140,8
Scott McTominay,23,850003200,Premier League,2016/2017,Midfielder,Manchester United,96,90,6,England,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,96,0,0.94,-1,-1,-1,18
Séamus Coleman,31,592527600,Premier League,2016/2017,Defender,Everton,2317,1147,1170,Republic of Ireland,26,13,13,4,3,1,3,3,0,0,0,10,6,4,24,7,17,3,0,0.27,0.12,0.16,0.24,0.08,579,0.93,97,89,772,772,0.12,120,120,36,3
Sebastian Larsson,35,486860400,Premier League,2016/2017,Midfielder,Sunderland,1470,708,762,Sweden,21,8,9,0,0,0,1,0,1,0,0,5,3,2,31,13,18,5,1,0.06,0.06,0,0,0,0,1.9,47,70,245,1470,0.37,272,194,-1,12
Sebastian Prödl,33,551228400,Premier League,2016/2017,Defender,Watford,2772,1392,1380,Austria,33,16,16,1,1,0,1,1,0,0,0,6,4,2,47,23,24,12,1,0.06,0.03,0.03,0.06,0,2772,1.53,59,84,231,2772,0.39,252,239,119,15
Sergio Aguero,32,581209200,Premier League,2016/2017,Forward,Manchester City,2405,1085,1320,Argentina,31,11,14,20,5,15,3,1,2,4,1,8,2,6,28,12,16,5,1,0.86,0.11,0.75,0.41,1.02,120,1.05,86,78,401,802,0.22,4,133,-1,1
Sergio Germán Romero,33,540950400,Premier League,2016/2017,Goalkeeper,Manchester United,180,0,180,Argentina,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,26
Shane Long,33,538272000,Premier League,2016/2017,Forward,Southampton,1246,525,721,Republic of Ireland,32,4,6,3,1,2,1,0,1,0,1,13,7,6,21,10,11,2,0,0.29,0.07,0.22,0.17,0.25,415,1.52,59,39,623,1246,0.14,87,179,-1,7
Shaun Maloney,37,412214400,Premier League,2016/2017,Midfielder,Hull City,278,147,131,Scotland,9,1,1,1,0,1,2,0,2,0,0,1,0,1,5,1,4,0,0,0.97,0.65,0.32,0,0.69,278,1.62,56,31,0,139,0,49,4,-1,13
Shay Given,44,198802800,Premier League,2016/2017,Goalkeeper,Stoke City,450,180,270,Republic of Ireland,5,2,3,0,0,0,0,0,0,0,0,0,0,0,13,7,6,1,0,0,0,0,0,0,0,2.6,35,90,450,0,0.2,331,337,172,20
Shinji Okazaki,34,513990000,Premier League,2016/2017,Forward,Leicester City,1554,910,644,Japan,30,13,8,3,1,2,1,0,1,0,0,8,6,2,25,11,14,1,0,0.23,0.06,0.17,0.1,0.28,518,1.45,62,52,1554,1554,0.06,110,195,-1,4
Shkodran Mustafi,28,703465200,Premier League,2016/2017,Defender,Arsenal,2275,1105,1170,Germany,26,13,13,2,2,0,2,1,1,0,0,8,5,3,28,9,19,11,0,0.16,0.08,0.08,0.16,0,1138,1.11,81,88,207,1138,0.44,181,168,55,10
Simon Francis,35,477360000,Premier League,2016/2017,Defender,AFC Bournemouth,2941,1545,1396,England,34,18,16,0,0,0,1,0,1,0,0,10,6,4,48,23,25,5,1,0.03,0.03,0,0,0,0,1.47,61,87,490,2941,0.18,423,245,110,21
Simon Mignolet,32,573609600,Premier League,2016/2017,Goalkeeper,Liverpool,2520,1170,1350,Belgium,28,13,15,0,0,0,0,0,0,0,0,9,4,5,30,13,17,0,0,0,0,0,0,0,0,1.07,84,90,0,0,0,369,380,48,16
Simone Zaza,29,677804400,Premier League,2016/2017,Forward,West Ham United,460,280,180,Italy,8,3,2,0,0,0,0,0,0,0,0,2,1,1,12,7,5,2,0,0,0,0,0,0,0,2.35,38,58,230,0,0.39,306,312,-1,22
Sofiane Boufal,27,748220400,Premier League,2016/2017,Midfielder,Southampton,1102,566,536,Morocco,24,6,6,1,1,0,0,0,0,0,0,7,5,2,21,10,11,5,0,0.08,0,0.08,0.16,0,1102,1.72,52,46,220,0,0.41,182,288,-1,10
Sofiane Feghouli,30,630633600,Premier League,2016/2017,Midfielder,West Ham United,1037,449,588,Algeria,21,5,6,3,2,1,3,1,2,0,0,3,3,0,20,10,10,2,1,0.52,0.26,0.26,0.4,0.15,346,1.74,52,49,346,346,0.26,64,31,-1,6
Stefano Okaka,31,618620400,Premier League,2016/2017,Forward,Watford,954,469,485,Italy,19,5,5,4,3,1,0,0,0,0,0,3,3,0,21,10,11,5,0,0.38,0,0.38,0.58,0.19,239,1.98,45,50,191,0,0.47,36,302,-1,3
Stephen Kingsley,26,774918000,Premier League,2016/2017,Defender,Swansea City,1036,630,406,Scotland,13,7,5,0,0,0,0,0,0,0,0,3,2,1,18,13,5,0,0,0,0,0,0,0,0,1.56,58,80,0,0,0,352,363,124,23
Stephen Ward,35,493340400,Premier League,2016/2017,Defender,Burnley,3232,1613,1619,Republic of Ireland,37,18,19,1,1,0,1,0,1,0,0,10,6,4,48,15,33,5,0,0.06,0.03,0.03,0.06,0,3232,1.34,67,87,646,3232,0.14,256,230,85,14
Steve Cook,29,672015600,Premier League,2016/2017,Defender,AFC Bournemouth,3420,1710,1710,England,38,19,19,2,2,0,0,0,0,0,0,10,6,4,60,27,33,5,0,0.05,0,0.05,0.11,0,1710,1.58,57,90,684,0,0.13,217,423,128,7
Steve Mandanda,35,480816000,Premier League,2016/2017,Goalkeeper,Crystal Palace,810,360,450,France,9,4,5,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,289,257,141,24
Steven Davis,35,473385600,Premier League,2016/2017,Midfielder,Southampton,2643,1436,1207,Northern Ireland,32,16,13,0,0,0,3,2,1,0,0,11,6,5,35,19,16,3,0,0.1,0.1,0,0,0,0,1.19,76,83,881,881,0.1,397,141,-1,22
Steven Defour,32,577062000,Premier League,2016/2017,Midfielder,Burnley,1079,757,322,Belgium,21,11,5,1,1,0,3,3,0,0,0,6,6,0,13,4,9,1,0,0.33,0.25,0.08,0.12,0,1079,1.08,83,51,1079,360,0.08,175,39,-1,7
Steven Pienaar,38,385171200,Premier League,2016/2017,Midfielder,Sunderland,807,283,524,South Africa,15,4,6,0,0,0,0,0,0,0,0,1,0,1,12,3,9,7,1,0,0,0,0,0,0,1.34,67,54,115,0,0.78,261,315,-1,10
Stewart Downing,36,459298800,Premier League,2016/2017,Midfielder,Middlesbrough,2212,1104,1108,England,30,11,13,1,1,0,3,3,0,0,0,9,6,3,38,16,22,1,0,0.16,0.12,0.04,0.08,0,2212,1.55,58,74,2212,737,0.04,231,129,-1,9
Stuart Taylor,39,344217600,Premier League,2016/2017,Goalkeeper,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sullay Kaikai,25,809391600,Premier League,2016/2017,Midfielder,Crystal Palace,23,0,23,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-1,-1,-1,15
Sung-Yeung Ki,31,601603200,Premier League,2016/2017,Midfielder,Swansea City,1287,706,581,South Korea,23,6,7,0,0,0,1,0,1,0,0,4,3,1,25,16,9,3,0,0.07,0.07,0,0,0,0,1.75,51,56,429,1287,0.21,310,175,-1,19
Tendayi Darikwa,28,692582400,Premier League,2016/2017,Defender,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Theo Walcott,31,606009600,Premier League,2016/2017,Forward,Arsenal,1924,1014,910,England,28,12,11,10,8,2,2,0,2,0,1,8,6,2,25,12,13,1,0,0.56,0.09,0.47,0.71,0.2,192,1.17,77,69,1924,962,0.05,24,154,-1,3
Thibaud Verlinden,21,931474800,Premier League,2016/2017,Midfielder,Stoke City,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Thibaut Courtois,28,705538800,Premier League,2016/2017,Goalkeeper,Chelsea,3240,1620,1620,Belgium,36,18,18,0,0,0,0,0,0,0,0,16,8,8,25,12,13,1,0,0,0,0,0,0,0,0.69,130,90,3240,0,0.03,385,371,16,17
Thomas Edwards,21,916963200,Premier League,2016/2017,Defender,Stoke City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Thomas Robson,25,810774000,Premier League,2016/2017,Midfielder,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Timothy Fosu-Mensah,22,883699200,Premier League,2016/2017,Defender,Manchester United,94,90,4,Netherlands,4,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,23
Toby Alderweireld,31,604800000,Premier League,2016/2017,Defender,Tottenham Hotspur,2604,1309,1295,Belgium,30,15,15,1,0,1,0,0,0,0,0,15,11,4,15,4,11,1,0,0.03,0,0.03,0,0.07,2604,0.52,174,87,2604,0,0.03,242,327,4,9
Tom Carroll,28,707007600,Premier League,2016/2017,Midfielder,Swansea City,1390,720,670,England,18,8,8,1,1,0,2,1,1,0,0,6,5,1,16,5,11,1,0,0.19,0.13,0.06,0.13,0,1390,1.04,87,77,1390,695,0.06,204,107,-1,9
Tom Cleverley,31,618879600,Premier League,2016/2017,Midfielder,Watford,1844,910,934,England,27,10,10,0,0,0,2,0,2,0,0,6,5,1,38,14,24,4,0,0.1,0.1,0,0,0,0,1.85,49,68,461,922,0.2,317,143,-1,21
Tom Davies,22,899161200,Premier League,2016/2017,Midfielder,Everton,1544,808,736,England,24,9,9,2,2,0,3,2,1,0,0,12,7,5,15,7,8,4,0,0.29,0.17,0.12,0.22,0,772,0.87,103,64,386,515,0.23,145,80,-1,7
Tom Heaton,34,513903600,Premier League,2016/2017,Goalkeeper,Burnley,3150,1620,1530,England,35,18,17,0,0,0,0,0,0,0,0,10,6,4,44,15,29,1,0,0,0,0,0,0,0,1.26,72,90,3150,0,0.03,347,355,73,15
Tom Huddlestone,33,536112000,Premier League,2016/2017,Midfielder,Hull City,2025,972,1053,England,31,11,12,1,1,0,0,0,0,1,0,5,2,3,40,18,22,6,1,0.04,0,0.04,0.09,0,2025,1.78,51,65,289,0,0.31,233,344,-1,11
Tommie Hoban,26,759369600,Premier League,2016/2017,Defender,Watford,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Trent Alexander-Arnold,21,907714800,Premier League,2016/2017,Defender,Liverpool,163,27,136,England,7,0,2,0,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,1.1,82,23,0,0,0,-1,-1,-1,18
Troy Deeney,32,583542000,Premier League,2016/2017,Forward,Watford,2941,1547,1394,England,37,16,15,10,7,3,4,2,2,3,0,6,4,2,49,24,25,7,0,0.43,0.12,0.31,0.41,0.19,294,1.5,60,79,420,735,0.21,53,127,-1,1
Tyrone Mings,27,731980800,Premier League,2016/2017,Defender,AFC Bournemouth,505,157,348,England,7,1,4,0,0,0,0,0,0,0,0,1,1,0,15,4,11,0,0,0,0,0,0,0,0,2.67,34,72,0,0,0,282,265,173,15
Valon Behrami,35,482713200,Premier League,2016/2017,Midfielder,Watford,2038,1147,891,Switzerland,27,14,12,0,0,0,0,0,0,0,0,5,3,2,40,22,18,7,0,0,0,0,0,0,0,1.77,51,75,291,0,0.31,403,406,-1,29
Victor Chinedu Anichebe,32,577753200,Premier League,2016/2017,Forward,Sunderland,1217,581,636,Nigeria,18,7,7,3,2,1,0,0,0,0,0,3,2,1,19,8,11,2,0,0.22,0,0.22,0.31,0.14,406,1.41,64,68,609,0,0.15,84,283,-1,2
Victor Moses,29,660960000,Premier League,2016/2017,Midfielder,Chelsea,2498,1142,1356,Nigeria,34,13,16,3,3,0,2,1,1,0,0,16,8,8,15,6,9,4,0,0.18,0.07,0.11,0.24,0,833,0.54,167,73,625,1249,0.14,159,177,-1,9
Víctor Valdés Arribas,38,379814400,Premier League,2016/2017,Goalkeeper,Middlesbrough,2520,1260,1260,Spain,28,14,14,0,0,0,0,0,0,0,0,8,5,3,33,15,18,1,0,0,0,0,0,0,0,1.18,76,90,2520,0,0.04,323,332,60,12
Victor Wanyama,29,677804400,Premier League,2016/2017,Midfielder,Tottenham Hotspur,3016,1538,1478,Kenya,36,17,18,4,3,1,1,0,1,0,0,16,11,5,23,8,15,10,0,0.15,0.03,0.12,0.18,0.06,754,0.69,131,84,302,3016,0.3,151,241,-1,5
Viktor Fischer,26,771116400,Premier League,2016/2017,Forward,Middlesbrough,436,253,183,Denmark,13,4,2,0,0,0,3,2,1,0,0,4,3,1,5,3,2,0,0,0.62,0.62,0,0,0,0,1.03,87,34,0,145,0,330,5,-1,19
Vincent Janssen,26,771634800,Premier League,2016/2017,Forward,Tottenham Hotspur,829,381,448,Netherlands,27,4,3,2,2,0,2,0,2,1,0,10,6,4,5,3,2,0,0,0.43,0.22,0.22,0.47,0,415,0.54,166,31,0,415,0,85,49,-1,8
Vincent Kompany,34,513471600,Premier League,2016/2017,Defender,Manchester City,822,425,397,Belgium,11,5,5,3,1,2,0,0,0,0,0,4,2,2,6,2,4,5,0,0.33,0,0.33,0.21,0.45,274,0.66,137,75,164,0,0.55,45,272,12,10
Virgil van Dijk,29,678927600,Premier League,2016/2017,Defender,Southampton,1854,954,900,Netherlands,21,11,10,1,1,0,0,0,0,0,0,8,5,3,22,11,11,5,1,0.05,0,0.05,0.09,0,1854,1.07,84,88,371,0,0.24,214,400,49,13
Vito Mannone,32,573264000,Premier League,2016/2017,Goalkeeper,Sunderland,810,450,360,Italy,9,5,4,0,0,0,0,0,0,0,0,2,1,1,18,10,8,0,0,0,0,0,0,0,0,2,45,90,0,0,0,412,413,159,20
Wahbi Khazri,29,665971200,Premier League,2016/2017,Midfielder,Sunderland,838,494,344,Tunisia,21,4,3,1,1,0,0,0,0,0,0,2,2,0,20,13,7,6,0,0.11,0,0.11,0.18,0,838,2.15,42,40,140,0,0.64,162,418,-1,6
Wayne Hennessey,33,538444800,Premier League,2016/2017,Goalkeeper,Crystal Palace,2610,1350,1260,Wales,29,15,14,0,0,0,0,0,0,0,0,7,5,2,43,18,25,1,0,0,0,0,0,0,0,1.48,61,90,2610,0,0.03,359,341,111,30
Wayne Rooney,34,498956400,Premier League,2016/2017,Forward,Manchester United,1538,620,918,England,25,5,10,5,1,4,5,1,4,1,0,10,5,5,15,6,9,8,0,0.59,0.29,0.29,0.15,0.39,308,0.88,103,62,192,308,0.47,58,23,-1,5
Wayne Routledge,35,473904000,Premier League,2016/2017,Midfielder,Swansea City,1930,872,1058,England,27,11,13,3,1,2,1,0,1,0,0,4,3,1,39,16,23,1,0,0.19,0.05,0.14,0.1,0.17,643,1.82,49,71,1930,1930,0.05,135,216,-1,5
Wes Morgan,36,443491200,Premier League,2016/2017,Defender,Leicester City,2430,1260,1170,Jamaica,27,14,13,1,1,0,0,0,0,0,0,5,4,1,43,16,27,3,0,0.04,0,0.04,0.07,0,2430,1.59,57,90,810,0,0.11,236,349,129,13
Wilfredo Daniel Caballero,38,370479600,Premier League,2016/2017,Goalkeeper,Manchester City,1451,731,720,Argentina,17,8,8,0,0,0,0,0,0,0,0,7,3,4,13,6,7,0,0,0,0,0,0,0,0,0.81,112,85,0,0,0,407,408,27,25
Wilfried Guemiand Bony,31,597715200,Premier League,2016/2017,Forward,Stoke City,690,374,316,Côte d'Ivoire,10,5,4,2,2,0,0,0,0,0,0,2,1,1,12,6,6,1,0,0.26,0,0.26,0.48,0,345,1.57,58,69,690,0,0.13,65,308,-1,7
Wilfried Zaha,27,721353600,Premier League,2016/2017,Midfielder,Crystal Palace,3025,1544,1481,Côte d'Ivoire,35,17,17,7,2,5,9,4,5,0,0,7,5,2,51,22,29,8,0,0.48,0.27,0.21,0.12,0.3,432,1.52,59,86,378,336,0.24,88,28,-1,2
Will Keane,27,726710400,Premier League,2016/2017,Forward,Hull City,282,94,188,England,5,2,2,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,0,3.19,28,56,0,0,0,298,304,-1,21
Willian,32,587084400,Premier League,2016/2017,Forward,Chelsea,1528,728,800,Brazil,34,7,8,8,4,4,2,1,1,0,0,13,6,7,16,9,7,3,0,0.59,0.12,0.47,0.49,0.45,191,0.94,96,45,509,764,0.18,23,119,-1,4
Winston Reid,32,583887600,Premier League,2016/2017,Defender,West Ham United,2590,1432,1158,New Zealand,30,17,13,2,1,1,2,1,1,0,0,9,7,2,44,27,17,10,1,0.14,0.07,0.07,0.06,0.08,1295,1.53,59,86,259,1295,0.35,184,176,121,10
Xherdan Shaqiri,28,687049200,Premier League,2016/2017,Midfielder,Stoke City,1709,843,866,Switzerland,21,11,10,4,1,3,2,2,0,0,0,7,4,3,21,9,12,2,0,0.32,0.11,0.21,0.11,0.31,427,1.11,81,81,855,855,0.11,89,137,-1,5
Yannick Bolasie Yala,31,611967600,Premier League,2016/2017,Forward,Everton,1052,533,519,Congo DR,14,6,6,1,0,1,4,2,2,0,0,3,2,1,13,5,8,3,0,0.43,0.34,0.09,0,0.17,1052,1.11,81,75,351,263,0.26,168,16,-1,10
Yohan Benalouane,33,543888000,Premier League,2016/2017,Defender,Leicester City,921,395,526,Tunisia,11,5,6,0,0,0,0,0,0,0,0,4,3,1,15,4,11,4,0,0,0,0,0,0,0,1.47,61,84,230,0,0.39,301,290,108,23
Yohan Cabaye,34,506044800,Premier League,2016/2017,Midfielder,Crystal Palace,2131,1087,1044,France,32,13,12,4,2,2,3,1,2,0,1,6,4,2,38,16,22,7,0,0.3,0.13,0.17,0.17,0.17,533,1.6,56,67,304,710,0.3,115,116,-1,5
Younes Kaboul,34,505180800,Premier League,2016/2017,Defender,Watford,1915,945,970,France,23,12,11,2,1,1,0,0,0,0,0,5,3,2,35,17,18,2,0,0.09,0,0.09,0.1,0.09,958,1.64,55,83,958,0,0.09,171,414,137,5
Zachary Dearnley,22,906937200,Premier League,2016/2017,Midfielder,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Zeki Fryers,28,715993200,Premier League,2016/2017,Defender,Crystal Palace,180,60,120,England,8,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,0,0,0.5,0.5,0,0,0,0,2,45,23,0,180,0,-1,-1,-1,19
Zlatan Ibrahimović,38,370911600,Premier League,2016/2017,Forward,Manchester United,2437,1267,1170,Sweden,28,14,13,17,7,10,5,4,1,2,1,12,6,6,20,9,11,7,0,0.81,0.18,0.63,0.5,0.77,143,0.74,122,87,348,487,0.26,8,71,-1,1
Łukasz Fabiański,35,482626800,Premier League,2016/2017,Goalkeeper,Swansea City,3330,1620,1710,Poland,37,18,19,0,0,0,0,0,0,0,0,8,6,2,63,29,34,1,0,0,0,0,0,0,0,1.7,53,90,3330,0,0.03,350,360,145,27
